trade_dt,s_info_windcode,trade_dt,s_dq_close
20040226,399315.SZ,20040226,1076.0346
20040227,399315.SZ,20040227,1094.3743
20040301,399315.SZ,20040301,1112.4977
20040302,399315.SZ,20040302,1109.6714
20040303,399315.SZ,20040303,1092.172
20040304,399315.SZ,20040304,1099.8284
20040305,399315.SZ,20040305,1092.7471
20040308,399315.SZ,20040308,1065.4883
20040309,399315.SZ,20040309,1055.4683
20040310,399315.SZ,20040310,1081.3965
20040311,399315.SZ,20040311,1096.317
20040312,399315.SZ,20040312,1095.1615
20040315,399315.SZ,20040315,1116.8617
20040316,399315.SZ,20040316,1124.1489
20040317,399315.SZ,20040317,1126.8951
20040318,399315.SZ,20040318,1108.5259
20040319,399315.SZ,20040319,1126.6129
20040322,399315.SZ,20040322,1132.6567
20040323,399315.SZ,20040323,1130.459
20040324,399315.SZ,20040324,1128.9792
20040325,399315.SZ,20040325,1131.9196
20040326,399315.SZ,20040326,1134.3734
20040329,399315.SZ,20040329,1124.9946
20040330,399315.SZ,20040330,1126.5767
20040331,399315.SZ,20040331,1139.8573
20040401,399315.SZ,20040401,1148.0649
20040402,399315.SZ,20040402,1155.7879
20040405,399315.SZ,20040405,1162.0982
20040406,399315.SZ,20040406,1176.0379
20040407,399315.SZ,20040407,1176.5301
20040408,399315.SZ,20040408,1173.1133
20040409,399315.SZ,20040409,1143.0844
20040412,399315.SZ,20040412,1145.0267
20040413,399315.SZ,20040413,1139.8592
20040414,399315.SZ,20040414,1119.0394
20040415,399315.SZ,20040415,1103.2792
20040416,399315.SZ,20040416,1106.5803
20040419,399315.SZ,20040419,1096.6624
20040420,399315.SZ,20040420,1088.6655
20040421,399315.SZ,20040421,1079.167
20040422,399315.SZ,20040422,1086.1624
20040423,399315.SZ,20040423,1066.835
20040426,399315.SZ,20040426,1065.966
20040427,399315.SZ,20040427,1052.042
20040428,399315.SZ,20040428,1048.4934
20040429,399315.SZ,20040429,1023.8671
20040430,399315.SZ,20040430,1025.1728
20040510,399315.SZ,20040510,1000.8455
20040511,399315.SZ,20040511,1004.4268
20040512,399315.SZ,20040512,1029.9248
20040513,399315.SZ,20040513,1026.2922
20040514,399315.SZ,20040514,1004.9218
20040517,399315.SZ,20040517,998.9524
20040518,399315.SZ,20040518,1013.4479
20040519,399315.SZ,20040519,1015.1771
20040520,399315.SZ,20040520,1006.9711
20040521,399315.SZ,20040521,1011.2924
20040524,399315.SZ,20040524,1001.9715
20040525,399315.SZ,20040525,976.6791
20040526,399315.SZ,20040526,978.3311
20040527,399315.SZ,20040527,1000.637
20040528,399315.SZ,20040528,996.1248
20040531,399315.SZ,20040531,999.1865
20040601,399315.SZ,20040601,1016.4356
20040602,399315.SZ,20040602,1009.3865
20040603,399315.SZ,20040603,992.0464
20040604,399315.SZ,20040604,992.1906
20040607,399315.SZ,20040607,975.6442
20040608,399315.SZ,20040608,963.7507
20040609,399315.SZ,20040609,937.5552
20040610,399315.SZ,20040610,936.2056
20040611,399315.SZ,20040611,937.617
20040614,399315.SZ,20040614,912.6868
20040615,399315.SZ,20040615,929.3114
20040616,399315.SZ,20040616,934.992
20040617,399315.SZ,20040617,916.7586
20040618,399315.SZ,20040618,909.1362
20040621,399315.SZ,20040621,919.1768
20040622,399315.SZ,20040622,927.6597
20040623,399315.SZ,20040623,918.5218
20040624,399315.SZ,20040624,909.4775
20040625,399315.SZ,20040625,890.2577
20040628,399315.SZ,20040628,875.8957
20040629,399315.SZ,20040629,884.944
20040630,399315.SZ,20040630,877.2506
20040701,399315.SZ,20040701,906.3675
20040702,399315.SZ,20040702,908.2262
20040705,399315.SZ,20040705,908.2538
20040706,399315.SZ,20040706,914.933
20040707,399315.SZ,20040707,905.5017
20040708,399315.SZ,20040708,908.3745
20040709,399315.SZ,20040709,902.7576
20040712,399315.SZ,20040712,880.8919
20040713,399315.SZ,20040713,881.6636
20040714,399315.SZ,20040714,879.67
20040715,399315.SZ,20040715,890.3725
20040716,399315.SZ,20040716,916.5343
20040719,399315.SZ,20040719,919.6126
20040720,399315.SZ,20040720,914.7078
20040721,399315.SZ,20040721,914.3351
20040722,399315.SZ,20040722,891.0834
20040723,399315.SZ,20040723,897.0891
20040726,399315.SZ,20040726,884.1614
20040727,399315.SZ,20040727,880.7752
20040728,399315.SZ,20040728,887.5906
20040729,399315.SZ,20040729,900.6791
20040730,399315.SZ,20040730,884.9053
20040802,399315.SZ,20040802,876.0639
20040803,399315.SZ,20040803,870.9795
20040804,399315.SZ,20040804,893.5413
20040805,399315.SZ,20040805,882.5992
20040806,399315.SZ,20040806,879.4962
20040809,399315.SZ,20040809,880.0582
20040810,399315.SZ,20040810,884.69
20040811,399315.SZ,20040811,875.2002
20040812,399315.SZ,20040812,861.9741
20040813,399315.SZ,20040813,863.7085
20040816,399315.SZ,20040816,850.5152
20040817,399315.SZ,20040817,852.8177
20040818,399315.SZ,20040818,849.958
20040819,399315.SZ,20040819,835.492
20040820,399315.SZ,20040820,834.9497
20040823,399315.SZ,20040823,827.6199
20040824,399315.SZ,20040824,842.0599
20040825,399315.SZ,20040825,838.0707
20040826,399315.SZ,20040826,833.1173
20040827,399315.SZ,20040827,824.1719
20040830,399315.SZ,20040830,824.5208
20040831,399315.SZ,20040831,840.2247
20040901,399315.SZ,20040901,828.1212
20040902,399315.SZ,20040902,838.0775
20040903,399315.SZ,20040903,836.7533
20040906,399315.SZ,20040906,835.0631
20040907,399315.SZ,20040907,835.5886
20040908,399315.SZ,20040908,831.0464
20040909,399315.SZ,20040909,815.4792
20040910,399315.SZ,20040910,815.9566
20040913,399315.SZ,20040913,794.9061
20040914,399315.SZ,20040914,820.1973
20040915,399315.SZ,20040915,858.7891
20040916,399315.SZ,20040916,868.2916
20040917,399315.SZ,20040917,897.2925
20040920,399315.SZ,20040920,931.5117
20040921,399315.SZ,20040921,927.7283
20040922,399315.SZ,20040922,909.3979
20040923,399315.SZ,20040923,937.1216
20040924,399315.SZ,20040924,914.0059
20040927,399315.SZ,20040927,905.2317
20040928,399315.SZ,20040928,913.5546
20040929,399315.SZ,20040929,904.4817
20040930,399315.SZ,20040930,887.832
20041008,399315.SZ,20041008,913.9024
20041011,399315.SZ,20041011,916.8025
20041012,399315.SZ,20041012,900.3335
20041013,399315.SZ,20041013,902.195
20041014,399315.SZ,20041014,853.3392
20041015,399315.SZ,20041015,851.3703
20041018,399315.SZ,20041018,856.04
20041019,399315.SZ,20041019,857.2091
20041020,399315.SZ,20041020,853.5254
20041021,399315.SZ,20041021,844.3548
20041022,399315.SZ,20041022,851.1563
20041025,399315.SZ,20041025,843.6471
20041026,399315.SZ,20041026,851.9181
20041027,399315.SZ,20041027,865.9531
20041028,399315.SZ,20041028,863.2816
20041029,399315.SZ,20041029,845.4598
20041101,399315.SZ,20041101,833.1957
20041102,399315.SZ,20041102,831.4183
20041103,399315.SZ,20041103,849.1399
20041104,399315.SZ,20041104,830.1635
20041105,399315.SZ,20041105,830.7692
20041108,399315.SZ,20041108,831.7994
20041109,399315.SZ,20041109,835.5766
20041110,399315.SZ,20041110,869.0192
20041111,399315.SZ,20041111,866.0213
20041112,399315.SZ,20041112,869.0162
20041115,399315.SZ,20041115,881.5786
20041116,399315.SZ,20041116,880.8233
20041117,399315.SZ,20041117,872.4503
20041118,399315.SZ,20041118,883.3207
20041119,399315.SZ,20041119,889.4817
20041122,399315.SZ,20041122,895.672
20041123,399315.SZ,20041123,890.89
20041124,399315.SZ,20041124,879.9119
20041125,399315.SZ,20041125,876.6391
20041126,399315.SZ,20041126,878.1149
20041129,399315.SZ,20041129,864.2278
20041130,399315.SZ,20041130,867.8729
20041201,399315.SZ,20041201,865.6771
20041202,399315.SZ,20041202,871.3343
20041203,399315.SZ,20041203,875.4671
20041206,399315.SZ,20041206,876.016
20041207,399315.SZ,20041207,861.9815
20041208,399315.SZ,20041208,864.85
20041209,399315.SZ,20041209,870.6179
20041210,399315.SZ,20041210,849.3069
20041213,399315.SZ,20041213,842.6973
20041214,399315.SZ,20041214,842.1834
20041215,399315.SZ,20041215,842.1475
20041216,399315.SZ,20041216,834.1161
20041217,399315.SZ,20041217,826.7715
20041220,399315.SZ,20041220,818.7042
20041221,399315.SZ,20041221,820.4912
20041222,399315.SZ,20041222,843.4336
20041223,399315.SZ,20041223,826.0804
20041224,399315.SZ,20041224,827.5803
20041227,399315.SZ,20041227,825.0167
20041228,399315.SZ,20041228,821.9164
20041229,399315.SZ,20041229,817.2211
20041230,399315.SZ,20041230,814.3492
20041231,399315.SZ,20041231,804.3067
20050104,399315.SZ,20050104,791.9989
20050105,399315.SZ,20050105,804.0696
20050106,399315.SZ,20050106,796.9716
20050107,399315.SZ,20050107,798.617
20050110,399315.SZ,20050110,805.5458
20050111,399315.SZ,20050111,806.7662
20050112,399315.SZ,20050112,808.3948
20050113,399315.SZ,20050113,810.7412
20050114,399315.SZ,20050114,800.5938
20050117,399315.SZ,20050117,782.2633
20050118,399315.SZ,20050118,791.6447
20050119,399315.SZ,20050119,786.0956
20050120,399315.SZ,20050120,775.3315
20050121,399315.SZ,20050121,789.0211
20050124,399315.SZ,20050124,803.4876
20050125,399315.SZ,20050125,799.1812
20050126,399315.SZ,20050126,791.8794
20050127,399315.SZ,20050127,779.3566
20050128,399315.SZ,20050128,767.6334
20050131,399315.SZ,20050131,747.2744
20050201,399315.SZ,20050201,742.1935
20050202,399315.SZ,20050202,782.4689
20050203,399315.SZ,20050203,770.411
20050204,399315.SZ,20050204,785.348
20050216,399315.SZ,20050216,792.83
